"Geography","1st centile","5th centile","25th centile","75th centile","95th centile","99th centile","Value","Group","Model","Scenario","ValueType","Creation Day","Creation Month","Creation Year","Day of Value","Month of Value","Year of Value"
"London",1278206.99418724,1320601.12275277,1381667.46713229,1469367.7715734,1531523.53541124,1575061.08902834,1425211.82333671,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,5,7,2020
"Midlands",756594.903168083,785524.623331537,824155.632487212,882880.005875369,927884.599476837,953138.481748624,853681.364110973,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,5,7,2020
"North East and Yorkshire",507782.470464266,524250.531854149,553479.446502682,596058.413246864,626908.276312153,650266.355334221,573569.990024956,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,5,7,2020
"North West",589527.604289954,609900.781166236,642489.969669026,689064.880432709,722921.030795676,746742.964396269,665197.704206028,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,5,7,2020
"South East",429105.933617006,444974.715939205,468716.800189736,506335.061534913,532901.353534119,549688.087484286,487071.731468914,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,5,7,2020
"South West",137688.926725728,145125.795114532,154311.115200512,168297.785564693,178513.444279784,187769.363513822,161264.811832928,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,5,7,2020
"East of England",392841.281465331,409710.482903761,432351.895726715,464857.326231341,488264.190490849,505441.548307687,447877.122447576,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,6,7,2020
"London",1278449.78440503,1321052.55226742,1382482.38707638,1470141.31455244,1532622.48045164,1575590.40358514,1426109.77053373,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,6,7,2020
"Midlands",757455.755877606,786209.972938245,825406.384325929,884450.736669555,929367.349840491,956003.28706287,854887.024915557,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,6,7,2020
"North East and Yorkshire",508334.23419231,525121.051720392,554203.204196703,597227.053119484,628145.716025948,653626.644219587,574490.662589834,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,6,7,2020
"North West",589848.998820162,610666.17582412,643346.880009713,690142.170233761,723981.796049488,748121.296258296,666171.325847202,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,6,7,2020
"South East",429311.974660992,445404.968697576,469353.744275139,507065.846907834,534193.167450816,551227.373484292,487898.743373093,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,6,7,2020
"South West",137727.804565937,145182.031965813,154347.748674517,168363.762204623,178654.010316434,187887.735077932,161312.536390022,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,6,7,2020
"East of England",393284.706787332,410356.327503628,432855.974533452,465476.969723621,489704.381130588,507868.933141681,448513.77524462,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,7,7,2020
"London",1278835.62087511,1321497.18406279,1383052.91605959,1470974.85756793,1534006.35557776,1576899.64165987,1426734.03838873,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,7,7,2020
"Midlands",758467.617032733,787079.88331082,826835.539132353,886122.43303714,930832.899648651,957627.023449265,856103.551642967,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,7,7,2020
"North East and Yorkshire",508819.888552053,525452.028232742,555126.806519842,598262.982276238,629735.624791591,656477.536251656,575558.723271986,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,7,7,2020
"North West",590189.00794715,611330.691654392,643999.77964037,691297.248839297,725313.615092674,750103.180880191,667003.165550389,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,7,7,2020
"South East",429510.028108437,445736.487878088,469970.522546995,507940.217692584,535646.793261565,553068.431773767,488534.272029586,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,7,7,2020
"South West",137764.972692417,145213.18347746,154412.591095944,168408.299215106,178686.057127493,188189.757647879,161352.902785443,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,7,7,2020
"East of England",393671.04459094,410788.96500499,433337.015874903,466238.384137871,490889.798859991,509718.452223461,449218.68783346,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,8,7,2020
"London",1279211.64110163,1322032.133776,1383775.93558562,1471650.9254921,1535567.85503302,1578465.76730592,1427352.37847927,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,8,7,2020
"Midlands",759102.343875185,788038.37317177,827797.52648082,887558.583429821,932766.067928562,959842.936371779,857492.318961767,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,8,7,2020
"North East and Yorkshire",509308.234339385,525885.463944686,555996.349665006,599291.408584353,631066.676778567,659701.879568021,576580.195084377,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,8,7,2020
"North West",590619.525519458,611629.38595041,644666.617396348,692562.469092346,726872.922216133,752699.897852046,668074.970661133,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,8,7,2020
"South East",430153.627652432,446241.298605774,470535.477480129,508833.748358974,536914.20776389,554873.316988619,489171.757821387,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,8,7,2020
"South West",137839.307464971,145276.401767816,154460.428052839,168526.819129214,178759.997590769,188270.33760486,161397.653039472,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,8,7,2020
"East of England",394305.699650336,411233.147795673,433917.240199634,467037.168497329,491920.19186475,511348.340405553,449648.099542134,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,9,7,2020
"London",1279578.09134117,1322366.44018723,1384605.39261449,1472380.14914492,1536412.87393579,1580424.54823402,1427986.46159122,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,9,7,2020
"Midlands",759894.113897753,788917.267897332,828781.189051534,889014.568331153,934700.121848485,962755.524109357,858949.507290164,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,9,7,2020
"North East and Yorkshire",509720.490402334,526422.482611378,556800.35591031,600532.308694624,632949.995756048,662917.96610525,577408.408403165,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,9,7,2020
"North West",591025.046890031,612406.808901773,645359.353803821,693656.169028048,728691.448938262,753848.218499384,668831.993186814,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,9,7,2020
"South East",430678.389743087,446516.221654316,471254.124357879,509772.278450885,538495.20416816,556948.256841914,489751.551289314,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,9,7,2020
"South West",137926.462140361,145320.548068826,154516.035920216,168642.992010489,178844.527552088,188331.036018247,161449.249636335,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,9,7,2020
"East of England",394772.597855211,411648.429491555,434493.920788645,467918.175288639,493205.262830088,513287.940417556,450217.511192998,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,10,7,2020
"London",1279885.87378484,1322837.4373893,1385441.67824937,1473276.47426331,1538021.79633432,1581285.40697509,1428683.62457036,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,10,7,2020
"Midlands",761169.549595156,789724.103312078,829949.421179116,890571.487271125,936858.306121057,966012.915971696,860021.212956078,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,10,7,2020
"North East and Yorkshire",510305.529154519,527107.860704457,557519.601878216,601782.197529982,634211.568393835,665314.242239547,578310.634836423,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,10,7,2020
"North West",591269.342413135,613316.12190142,646054.472291266,694788.184856123,730085.06261408,755502.379791786,669776.462860414,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,10,7,2020
"South East",430932.394279964,447159.077215966,471890.958848278,510776.744406551,539933.662101212,558985.406679631,490467.481628678,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,10,7,2020
"South West",138045.290126606,145424.050663251,154575.711869455,168729.306693318,178933.898585927,188390.153480457,161505.856090093,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,10,7,2020
"East of England",395163.466133866,411928.293864999,434929.325091174,468759.372043529,494194.963868979,515467.708507611,450781.306779428,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,11,7,2020
"London",1280088.94113311,1323194.90518991,1386203.44507315,1474191.08452378,1539448.74208341,1582565.43827755,1429135.91550404,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,11,7,2020
"Midlands",761820.259847406,790245.579267664,831147.880022152,891927.033974015,938185.031599568,968214.250917226,861301.435771618,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,11,7,2020
"North East and Yorkshire",510951.191371491,527468.341235107,558425.950705737,602931.759933904,636991.442211863,668360.912169646,579180.999219237,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,11,7,2020
"North West",591546.082103662,613751.91831777,646868.47795496,695866.850545436,732069.307711648,757911.9378434,670633.624574265,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,11,7,2020
"South East",431178.923570972,447428.780266217,472527.947008516,511780.704992047,541232.312282609,561598.782321614,491255.311498184,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,11,7,2020
"South West",138125.031901778,145457.03891891,154637.029540236,168823.845413262,179020.987067225,188474.307205461,161577.708290914,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,11,7,2020
"East of England",395520.194406651,412353.548262214,435418.933708101,469671.84036104,495712.722768094,517599.975672066,451327.725153772,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,12,7,2020
"London",1280251.98506091,1323745.05964971,1386593.08165398,1474967.35639736,1541441.0452729,1584340.16921087,1429787.71080909,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,12,7,2020
"Midlands",762825.837916658,791029.553502971,832339.381449817,893374.19542625,940716.520603656,971754.586874305,862381.769573208,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,12,7,2020
"North East and Yorkshire",511486.620207739,527768.479410173,559285.837866013,604214.88289275,639328.353235372,672401.661426393,580025.814483184,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,12,7,2020
"North West",592290.130865289,614445.448667377,647429.432130446,697005.78952003,733389.516845431,759950.760338347,671333.938140818,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,12,7,2020
"South East",431418.199582686,447790.901456553,473240.322319975,512638.242140534,542785.934246887,564231.18611091,491871.122879754,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,12,7,2020
"South West",138181.408760731,145484.465974866,154692.241357667,168845.17777753,179123.510689543,188661.541172705,161675.390923012,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,12,7,2020
"East of England",396119.942514019,413000.535932899,435823.944480532,470500.19743242,497166.990410204,521515.300165447,451967.734291971,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,13,7,2020
"London",1280850.31610543,1324439.36539542,1387203.04520196,1475871.23028592,1542457.73792425,1587372.62156632,1430468.91119181,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,13,7,2020
"Midlands",763737.180196787,791646.705276052,833243.520532914,894693.081121423,942271.017601139,973924.893653915,863620.928207013,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,13,7,2020
"North East and Yorkshire",512104.453629007,528499.094082589,560034.688253426,605739.377110026,641557.97324757,675999.173263151,580841.800389349,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,13,7,2020
"North West",593009.591228929,614765.093761663,648085.719698299,698201.160677068,734549.02434592,762257.750083227,672138.869761494,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,13,7,2020
"South East",431650.43767134,448371.299403288,473899.983422658,513457.376842349,544484.172364242,566654.762773911,492497.061658644,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,13,7,2020
"South West",138206.238845413,145510.916591061,154723.474252581,168926.053201665,179373.909159033,188805.992492351,161702.601753051,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,13,7,2020
"East of England",396487.476239894,413363.943295169,436227.473984676,471497.950989438,498947.940766924,524667.433326064,452714.806841474,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,14,7,2020
"London",1281274.99884775,1324698.4128598,1387538.82688105,1476979.53194401,1542880.73651408,1588305.11058942,1431389.44587097,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,14,7,2020
"Midlands",764315.936487179,792256.469938515,834238.133851398,896302.81479013,943958.979262549,976844.987850482,864955.001522779,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,14,7,2020
"North East and Yorkshire",512454.399115398,529074.929973002,561081.109943341,607039.5338724,644406.93925233,680566.810558589,581761.374915868,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,14,7,2020
"North West",593799.709023543,615054.15010203,648667.102556266,698993.298658205,735986.214103708,764427.317432828,673046.279425458,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,14,7,2020
"South East",432018.515107972,448738.610330006,474383.770208572,514400.6036449,545973.048968988,568553.02252793,493252.10051465,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,14,7,2020
"South West",138219.704186332,145532.764199915,154776.645628045,169018.669336893,179418.33864068,188872.39473884,161741.774665867,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,14,7,2020
"East of England",396721.432631898,413561.988280011,436596.450876573,472489.986916304,500188.941946789,527657.759596547,453070.467125255,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,15,7,2020
"London",1281588.87368407,1325324.76395373,1388014.29078915,1477723.1898566,1544597.7803703,1589646.01177067,1431999.0033281,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,15,7,2020
