"Geography","1st centile","5th centile","25th centile","75th centile","95th centile","99th centile","Value","Group","Model","Scenario","ValueType","Creation Day","Creation Month","Creation Year","Day of Value","Month of Value","Year of Value"
"South East",802843.020193959,834456.442223859,876341.573489971,940019.736695478,986338.179243285,1023372.74240629,908258.358939083,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,27,4,2020
"South West",286662.129237121,299770.520030805,316594.094005621,342759.200466654,361959.637166805,376119.661657557,329609.378735596,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,27,4,2020
"East of England",724914.696028841,752183.773328576,791852.60776903,850609.209606754,892971.163073036,930781.14445332,821238.20970764,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,28,4,2020
"London",2093020.51362469,2160699.88596818,2259184.12712183,2401161.80959368,2509496.67544798,2588684.59028875,2329709.74498647,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,28,4,2020
"Midlands",1334374.09917283,1383786.83535385,1453104.43319839,1554251.29897747,1630012.31551857,1687520.13263368,1503734.09498046,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,28,4,2020
"North East and Yorkshire",997391.651927576,1032648.42087128,1083836.22637413,1164492.09434706,1221985.26822374,1266801.22851786,1124084.80851356,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,28,4,2020
"North West",1053216.60821544,1091712.3650081,1145216.23149308,1225104.07242488,1285560.00069008,1330268.11230182,1185503.64043397,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,28,4,2020
"South East",806246.588997528,838292.673206138,880394.272737894,944317.049424641,990926.897496234,1027892.91093136,912401.398003727,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,28,4,2020
"South West",288443.536865541,301695.931307803,318663.060029702,344955.114053663,364294.769295045,378752.699489549,331774.520545822,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,28,4,2020
"East of England",728187.982164998,755450.571300199,795474.414339021,854375.557718104,897214.77306435,934438.885637544,824806.965198661,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,29,4,2020
"London",2093410.14040884,2161062.78928459,2259563.00634373,2401651.89739233,2509960.10205509,2589523.69506671,2330276.61310796,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,29,4,2020
"Midlands",1339465.13129527,1389913.59468654,1458652.25715243,1559902.69338873,1636261.50562008,1694454.07031784,1509158.40220453,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,29,4,2020
"North East and Yorkshire",1005835.20750061,1041808.41619748,1093198.11866331,1174146.30753152,1232439.05072752,1278070.56868117,1133708.96806591,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,29,4,2020
"North West",1058869.81429328,1097814.70150213,1151544.72926834,1231568.58046833,1292239.21487465,1337439.14144035,1191772.4837864,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,29,4,2020
"South East",809398.54313507,841799.497641505,884144.565993501,948317.491828852,995374.396488388,1032253.25945879,916386.138402223,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,29,4,2020
"South West",290172.181592025,303432.582003772,320512.308555264,347073.37304641,366368.483402678,380787.9503838,333762.812459152,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,29,4,2020
"East of England",731084.208848692,758647.180612664,798847.620649999,857997.337242537,900943.641089032,937938.630942577,828251.192883285,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,30,4,2020
"London",2093744.1877374,2161396.90693496,2260008.63778315,2402073.11961952,2510392.20720918,2590255.37961318,2330702.39935472,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,30,4,2020
"Midlands",1344204.44836829,1394896.68494981,1463652.81036958,1565533.1842186,1641777.02696602,1700969.08871591,1514503.83808837,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,30,4,2020
"North East and Yorkshire",1013772.22149736,1050722.81641645,1102013.52419128,1183554.33721026,1242277.1153856,1288289.40647264,1142887.63235517,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,30,4,2020
"North West",1064184.07589147,1103572.14163353,1157345.68163204,1237687.84123168,1298494.24341196,1344176.69986186,1197698.74951454,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,30,4,2020
"South East",812554.275452274,845107.687531995,887577.059095811,952077.046377199,999412.414856893,1036486.16412548,920019.685119354,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,30,4,2020
"South West",291775.304534504,304972.730755801,322282.335931308,348950.705188177,368413.570032086,383110.553841688,335670.415324304,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,30,4,2020
"East of England",733878.515875816,761629.445802387,801891.390222255,861237.73711667,904619.019555358,941237.782546949,831508.62970788,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,1,5,2020
"London",2094030.37706019,2161720.22632551,2260270.34907191,2402434.90655824,2510677.72324893,2590893.05325899,2330994.73957266,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,1,5,2020
"Midlands",1348772.760977,1399088.88113633,1468612.97116574,1570749.56806159,1646931.42453978,1707046.94677337,1519485.79491953,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,1,5,2020
"North East and Yorkshire",1021654.90427852,1058478.0566244,1110452.39503517,1192620.33502792,1251511.57253325,1298043.33800349,1151642.81512433,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,1,5,2020
"North West",1069190.2961164,1108662.32681385,1162791.5548545,1243387.72326133,1304899.37999057,1350460.82148373,1203253.22858795,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,1,5,2020
"South East",815394.361436683,848422.507742679,890914.484027121,955653.727591319,1002862.60862701,1040330.40102669,923591.294004892,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,1,5,2020
"South West",293302.99827344,306524.241164647,323953.744025123,350853.834617672,370505.681226773,385084.32146968,337446.634527985,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,1,5,2020
"East of England",736582.509649327,764253.087912468,804889.389311753,864391.912144923,908106.9392242,944413.568221071,834560.252757544,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,2,5,2020
"London",2094275.42810496,2161993.70913742,2260612.27009286,2402784.34351761,2511066.10445478,2591448.53415456,2331343.30107021,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,2,5,2020
"Midlands",1353090.10153333,1403520.34992278,1473138.79531071,1575485.74990415,1651803.90537029,1712706.68032815,1524244.12671446,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,2,5,2020
"North East and Yorkshire",1029176.9845051,1066185.6873964,1118623.5852203,1201163.98509443,1260702.82255927,1306940.78437581,1160163.30427335,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,2,5,2020
"North West",1073919.07796711,1113450.87436407,1168133.91794079,1249004.30513697,1310454.24444656,1356682.15912442,1208476.40774038,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,2,5,2020
"South East",818313.015860596,851232.002915035,894134.045796555,959048.067431852,1006448.48051192,1043806.88737899,926815.430264361,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,2,5,2020
"South West",294924.295261795,307935.146899477,325568.224376328,352590.555474648,372329.093467898,386971.841652932,339079.73951626,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,2,5,2020
"East of England",739119.738552966,766631.258193602,807777.080003125,867328.252321717,911415.541380649,947422.006737913,837418.193362485,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,3,5,2020
"London",2094485.20343905,2162286.65790428,2260796.13022042,2403115.83972085,2511354.32121194,2591787.13273887,2331623.83847488,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,3,5,2020
"Midlands",1357066.63876431,1407610.69171881,1477315.36625206,1580055.64805674,1656579.02112432,1718000.87699532,1528491.56615204,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,3,5,2020
"North East and Yorkshire",1036255.06859142,1073544.20425691,1126349.88106607,1209412.12940132,1269436.88181751,1315504.30144827,1168264.10412655,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,3,5,2020
"North West",1078206.71450091,1117989.03841138,1172909.52911314,1254202.35369135,1315653.70448162,1362361.53829122,1213623.86122294,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,3,5,2020
"South East",820951.254985906,853589.66457963,897127.036321488,962086.288362001,1009737.6757859,1046961.19832934,929816.900290809,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,3,5,2020
"South West",296412.963513141,309273.417593615,327000.421178271,354246.19846342,374137.345176448,388831.818277665,340675.421920581,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,3,5,2020
"East of England",741272.395825563,769001.674313643,810347.270512826,870113.441971654,914390.946557411,950323.179909086,840170.105587996,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,4,5,2020
"London",2094664.77366847,2162530.50099687,2261005.52631009,2403306.22486713,2511581.59079258,2592042.99604117,2331847.16130928,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,4,5,2020
"Midlands",1360653.48858971,1411175.05560235,1481236.52354463,1584359.69500125,1660954.35244989,1722949.923786,1532504.72884584,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,4,5,2020
"North East and Yorkshire",1042780.27608741,1080763.22513351,1133768.74688841,1217309.7766983,1277861.18416907,1323942.23154647,1175950.91358114,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,4,5,2020
"North West",1082235.28108424,1122433.23951744,1177349.30791547,1258982.41458738,1320506.61661399,1367702.00185416,1218334.32228888,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,4,5,2020
"South East",823347.004799938,855975.226688573,899930.617205368,964954.178299606,1012741.82787433,1050269.53976443,932492.447280484,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,4,5,2020
"South West",297966.84829416,310552.132787386,328426.010613205,355851.930346937,376053.441663622,390513.20042038,342131.391903878,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,4,5,2020
"East of England",743561.435553212,771220.842962171,812853.183596413,872762.890633068,917152.657659797,953085.120239752,842663.46030675,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,5,5,2020
"London",2094820.87887256,2162744.01701854,2261221.46919567,2403454.90369013,2511779.50279472,2592266.52595721,2332070.64826865,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,5,5,2020
"Midlands",1364479.37398065,1414369.06343043,1485028.9176788,1588346.45944661,1664884.53971212,1727658.59153156,1536226.59432395,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,5,5,2020
"North East and Yorkshire",1049082.88382602,1087824.31179952,1141171.51004423,1224862.41338913,1285790.91744036,1331732.2407644,1183343.89418365,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,5,5,2020
"North West",1086077.45160299,1126541.29425222,1181659.33115496,1263617.24563633,1325333.1783889,1372538.30918576,1222916.09944015,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,5,5,2020
"South East",825620.663299493,858488.697768488,902527.626668899,967636.990943602,1015709.26512231,1053419.72249974,935303.299886653,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,5,5,2020
"South West",299381.21486374,311887.901022109,329777.417152468,357441.225993809,377748.633533415,392140.623679852,343540.894988749,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,5,5,2020
"East of England",745756.925563235,773645.04369503,815118.271361811,875220.48897078,919741.701190816,955715.050944388,845191.811617908,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,6,5,2020
"London",2094956.72190953,2162931.15726011,2261410.61376922,2403668.54499563,2511952.02097491,2592462.00546205,2332257.65094535,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,6,5,2020
"Midlands",1367699.36603761,1417559.39027493,1488571.99164362,1591958.05407007,1669238.34699273,1732139.50131653,1539925.32663128,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,6,5,2020
"North East and Yorkshire",1055517.72240372,1094221.45873423,1148094.01795449,1232396.6242671,1293588.46793604,1339397.16556104,1190734.20446026,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,6,5,2020
"North West",1089651.98550907,1130422.61636021,1185938.39412726,1268257.43518334,1329915.44869859,1377033.69687873,1227255.29712612,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,6,5,2020
"South East",827776.397299465,861056.23748101,905087.804624738,970287.851990865,1018496.56200535,1055591.75233106,937877.57362257,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,6,5,2020
"South West",300641.787926461,313158.613915686,331109.640683192,358910.633794807,379225.202793112,393582.694390154,344889.712034255,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,6,5,2020
"East of England",747768.925680444,775763.41759997,817329.367351378,877387.098355191,922368.612877154,958145.556959225,847418.764367744,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,7,5,2020
"London",2095073.10560804,2163092.64604862,2261573.70690768,2403820.81546769,2512100.06289326,2592630.2846291,2332357.99213311,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,7,5,2020
"Midlands",1370900.36555623,1420547.07468075,1491872.36305134,1595316.81873718,1672890.07811077,1736331.25976757,1543413.5137829,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,7,5,2020
"North East and Yorkshire",1061673.78306444,1100459.17723073,1154954.47113884,1239585.41332558,1301258.55405094,1346958.73754822,1197574.45453312,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,7,5,2020
"North West",1093015.63579158,1134290.81188361,1189718.30231238,1272369.03872656,1334505.02673631,1381379.62360212,1231334.86309213,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,7,5,2020
"South East",829777.252591186,863304.127447723,907342.517063776,972683.691516617,1021139.39966484,1058436.01112369,940149.446322778,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,7,5,2020
"South West",301638.72388729,314345.938050888,332329.833107479,360269.49532685,380706.002506059,394947.566973738,346234.470598106,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,7,5,2020
"East of England",749553.789354097,777762.345198744,819250.855219009,879636.34417142,924792.384428741,960355.418800849,849492.53130201,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,8,5,2020
"London",2095173.02810955,2163232.28443468,2261727.98549251,2403925.88933756,2512227.34259921,2592775.39135963,2332470.91298125,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,8,5,2020
